32316	1480168284,10829,1
32317	1431694338,5684,1 1431694338,5770,1 1435072960,5684,1 1438557595,5684,1 1438784233,5684,1 1438784233,7233,1 1440550893,7419,1 1445687265,5684,1 1488636274,6975,1
32318	1429754026,10236,1
32319	1441294789,44787,1
32320	1400773168,24085,1 1402705117,41709,1
32321	1409548428,1002,1
32322	1458368230,53016,1 1460003422,53016,1
32324	1450306477,38544,1
32325	1455249725,2200,1
32326	1484484434,51113,1
32328	1427875065,45713,1 1428078026,33108,1 1430343560,930,1 1430880835,46743,1 1431512508,46743,1 1432096599,46743,1
32329	1478391029,46034,1
32330	1436507603,2778,1
32332	1429540150,16606,1
32333	1476937668,6508,1 1476937668,39892,1
32334	1458170175,35053,1 1480117422,11365,1
32335	1419114932,17998,1
